VueTipKey;VueTipDescripcion;VueCatKey;VueCatDescripcion;OpeDsgKey;OpeKey;OpeDescripcion;OpeDsgDesignadorOACI;VueOpeVueloNumero;VueOpeMatricula;AerTipKey;AerTipDesignador;VueOpeOrigenArpKey;VueOpeAeropuertoOrigen;VueOpeDestinoArpKey;VueOpeAeropuertoDestino;VueOpeFecha;VueOpeFechaSalidaPlan;VueOpeHoraSalidaPlan;VueOpeFechaSalidaReal;VueOpeHoraSalidaReal;VueOpeFechaLlegadaPlan;VueOpeHoraLlegadaPlan;VueOpeFechaLlegadaReal;VueOpeHoraLlegadaReal;VueOpeNivel;VueOpeTD;VueOpeLP;VueOpeUsuarioC;VueOpeFechaC;VueOpeFechaHoraC;VueOpeAeropuertoC;VueOpeUsuarioM;VueOpeFechaM;VueOpeFechaHoraM;VueOpeAeropuertoM;ItiAutVueFchKey
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;480;HRAYJ;1;AT76;1;MHTG;0;MSLP;2018-01-18;2018-01-18;1217;2018-01-18;1217;2018-01-18;1217;2018-01-18;1217;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;574;TGTRE;1;AT76;0;MSLP;2;MHLM;2018-01-18;2018-01-18;0200;2018-01-18;0200;2018-01-18;0200;2018-01-18;0200;170;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;481;HRAYJ;1;AT76;0;MSLP;1;MHTG;2018-01-18;2018-01-18;0200;2018-01-18;0200;2018-01-18;0200;2018-01-18;0200;150;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;483;HRAYJ;1;AT76;4;MHRO;0;MSLP;2018-01-18;2018-01-18;1810;2018-01-18;1810;2018-01-18;1810;2018-01-18;1810;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;568;TGTRD;1;AT76;0;MSLP;1;MHTG;2018-01-18;2018-01-18;2030;2018-01-18;2030;2018-01-18;2030;2018-01-18;2030;170;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N986TA;1;E190;0;MSLP;2;MHLM;2018-01-18;2018-01-18;1426;2018-01-18;1426;2018-01-18;1426;2018-01-18;1426;190;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N986TA;1;E190;2;MHLM;0;KMIA;2018-01-18;2018-01-18;1625;2018-01-18;1625;2018-01-18;1718;2018-01-18;1718;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;569;TGTRD;1;AT76;1;MHTG;0;MSLP;2018-01-18;2018-01-18;1755;2018-01-18;1755;2018-01-18;1755;2018-01-18;1755;160;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;454;TGTRD;1;AT76;0;MSLP;1;MHTG;2018-01-18;2018-01-18;1425;2018-01-18;1425;2018-01-18;1425;2018-01-18;1425;170;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1434;N27213;1;B738;0;KIAH;4;MHRO;2018-01-18;2018-01-18;1814;2018-01-18;1814;2018-01-18;1842;2018-01-18;1842;330;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1435;N27213;1;B738;4;MHRO;0;KIAH;2018-01-18;2018-01-18;1959;2018-01-18;1959;2018-01-18;2026;2018-01-18;2026;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1540;N24702;1;B737;0;KIAH;1;MHTG;2018-01-18;2018-01-18;1750;2018-01-18;1750;2018-01-18;1829;2018-01-18;1829;330;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1541;N24702;1;B737;1;MHTG;0;KIAH;2018-01-18;2018-01-18;1946;2018-01-18;1946;2018-01-18;2025;2018-01-18;2025;360;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;378;N453UP;1;B752;0;KMIA;2;MHLM;2018-01-18;2018-01-18;1514;2018-01-18;1514;2018-01-18;1608;2018-01-18;1608;330;0;0;SYSADM;2018-01-18;2018-01-18 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;537;N524TA;1;A319;2;MHLM;0;MSLP;2018-01-17;2018-01-17;2320;2018-01-17;2320;2018-01-17;2320;2018-01-17;2320;180;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;121;N949NN;1;B738;2;MHLM;0;KMIA;2018-01-17;2018-01-17;2155;2018-01-17;2155;2018-01-17;2249;2018-01-17;2249;260;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1487;N87507;1;B738;0;KIAH;2;MHLM;2018-01-17;2018-01-17;1827;2018-01-17;1827;2018-01-17;1857;2018-01-17;1857;330;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;562;HP1562;1;E190;0;MPTO;2;MHLM;2018-01-17;2018-01-17;1740;2018-01-17;1740;2018-01-17;1850;2018-01-17;1850;380;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;378;N460UP;1;B752;0;KMIA;2;MHLM;2018-01-17;2018-01-17;1633;2018-01-17;1633;2018-01-17;1703;2018-01-17;1703;340;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1504;N9018E;1;A319;2;MHLM;0;KMIA;2018-01-17;2018-01-17;1953;2018-01-17;1953;2018-01-17;2049;2018-01-17;2049;280;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;480;TGTRD;1;AT76;1;MHTG;0;MSLP;2018-01-17;2018-01-17;1217;2018-01-17;1217;2018-01-17;1217;2018-01-17;1217;160;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;574;TGTRE;1;AT76;0;MSLP;2;MHLM;2018-01-17;2018-01-17;0200;2018-01-17;0200;2018-01-17;0200;2018-01-17;0200;150;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;463;N648NK;1;A320;2;MHLM;0;KIAH;2018-01-17;2018-01-17;0139;2018-01-17;0139;2018-01-17;0206;2018-01-17;0206;360;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;145;HP1520;1;B737;1;MHTG;5;MROC;2018-01-17;2018-01-17;1926;2018-01-17;1926;2018-01-17;2015;2018-01-17;2015;390;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;575;TGTRE;1;AT76;2;MHLM;0;MSLP;2018-01-17;2018-01-17;1217;2018-01-17;1217;2018-01-17;1217;2018-01-17;1217;180;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;1531;N9025B;1;A319;1;MHTG;0;KMIA;2018-01-17;2018-01-17;2136;2018-01-17;2136;2018-01-17;2238;2018-01-17;2238;280;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;568;HRAYJ;1;AT76;0;MSLP;1;MHTG;2018-01-17;2018-01-17;2030;2018-01-17;2030;2018-01-17;2030;2018-01-17;2030;170;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;826;N659NK;1;A321;2;MHLM;0;KFLL;2018-01-17;2018-01-17;0836;2018-01-17;0836;2018-01-17;0929;2018-01-17;0929;360;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;504;N362NB;1;A319;2;MHLM;0;KATL;2018-01-17;2018-01-17;2208;2018-01-17;2208;2018-01-17;2236;2018-01-17;2236;350;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;720;TGTRF;1;AT76;1;MHTG;2;MHLM;2018-01-17;2018-01-17;1441;2018-01-17;1441;2018-01-17;1441;2018-01-17;1441;130;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;748;TGTRC;1;AT72;1;MHTG;0;MGGT;2018-01-17;2018-01-17;2220;2018-01-17;2220;2018-01-17;2220;2018-01-17;2220;140;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;536;N524TA;1;A319;2;MHLM;0;KMIA;2018-01-17;2018-01-17;1645;2018-01-17;1645;2018-01-17;1713;2018-01-17;1713;350;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;829;N659NK;1;A321;0;KFLL;2;MHLM;2018-01-17;2018-01-17;0542;2018-01-17;0542;2018-01-17;0636;2018-01-17;0636;330;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;486;TGTRD;1;AT76;0;MSLP;2;MHLM;2018-01-17;2018-01-17;2040;2018-01-17;2040;2018-01-17;2040;2018-01-17;2040;190;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;569;HRAYJ;1;AT76;1;MHTG;0;MSLP;2018-01-17;2018-01-17;1847;2018-01-17;1847;2018-01-17;1847;2018-01-17;1847;140;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;552;N304DQ;1;B737;1;MHTG;0;KATL;2018-01-17;2018-01-17;2218;2018-01-17;2218;2018-01-17;2259;2018-01-17;2259;350;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;487;TGTRD;1;AT76;2;MHLM;0;MSLP;2018-01-17;2018-01-17;1856;2018-01-17;1856;2018-01-17;1856;2018-01-17;1856;180;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;455;HRAYJ;1;AT76;1;MHTG;0;MSLP;2018-01-17;2018-01-17;2305;2018-01-17;2305;2018-01-17;2305;2018-01-17;2305;160;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;674;XAGAI;1;E190;0;MMMX;2;MHLM;2018-01-17;2018-01-17;1642;2018-01-17;1642;2018-01-17;1724;2018-01-17;1724;390;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;675;XAGAI;1;E190;2;MHLM;0;MMMX;2018-01-17;2018-01-17;1848;2018-01-17;1848;2018-01-17;1926;2018-01-17;1926;380;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;10;51;AEROREPUBLICA S.A.;RPB;563;HP1562;1;E190;2;MHLM;0;MPTO;2018-01-17;2018-01-17;2015;2018-01-17;2015;2018-01-17;2122;2018-01-17;2122;370;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;941;N9018E;1;A319;0;KMIA;2;MHLM;2018-01-17;2018-01-17;1729;2018-01-17;1729;2018-01-17;1823;2018-01-17;1823;270;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N9025B;1;A319;0;KMIA;1;MHTG;2018-01-17;2018-01-17;1902;2018-01-17;1902;2018-01-17;2006;2018-01-17;2006;350;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N949NN;1;B738;0;KMIA;2;MHLM;2018-01-17;2018-01-17;1929;2018-01-17;1929;2018-01-17;2024;2018-01-17;2024;330;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;732;N316CM;1;B763;2;MHLM;0;KMIA;2018-01-17;2018-01-17;2053;2018-01-17;2053;2018-01-17;2121;2018-01-17;2121;390;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;13;13;AMERIJET INTERNATIONAL;AJT;732;N316CM;1;B763;0;MSLP;2;MHLM;2018-01-17;2018-01-17;1911;2018-01-17;1911;2018-01-17;1937;2018-01-17;1937;210;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;749;TGTRC;1;AT72;0;MGGT;1;MHTG;2018-01-17;2018-01-17;1540;2018-01-17;1540;2018-01-17;1540;2018-01-17;1540;170;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1855;1;B738;5;MROC;1;MHTG;2018-01-17;2018-01-17;1602;2018-01-17;1602;2018-01-17;1649;2018-01-17;1649;370;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1855;1;B738;1;MHTG;0;MPTO;2018-01-17;2018-01-17;1810;2018-01-17;1810;2018-01-17;1904;2018-01-17;1904;390;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1520;1;B737;0;MPTO;1;MHTG;2018-01-17;2018-01-17;1711;2018-01-17;1711;2018-01-17;1807;2018-01-17;1807;400;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;575;N362NB;1;A319;0;KATL;2;MHLM;2018-01-17;2018-01-17;2008;2018-01-17;2008;2018-01-17;2037;2018-01-17;2037;330;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;9803;N304DQ;1;B737;0;KATL;1;MHTG;2018-01-17;2018-01-17;1956;2018-01-17;1956;2018-01-17;2038;2018-01-17;2038;410;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;19;19;DHL AEROEXPRESSO;DAE;5236;HP1810;1;B752;2;MHLM;0;KMIA;2018-01-17;2018-01-17;2008;2018-01-17;2008;2018-01-17;2059;2018-01-17;2059;350;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;21;21;GULF CARIBBEAN INC;TSU;7138;N351FL;1;CVLT;2;MHLM;0;KMIA;2018-01-17;2018-01-17;2300;2018-01-17;2300;2018-01-17;2346;2018-01-17;2346;250;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;722;TGTRF;1;AT76;2;MHLM;1;MHTG;2018-01-17;2018-01-17;1320;2018-01-17;1320;2018-01-17;1320;2018-01-17;1320;130;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;TGTRF;1;AT76;2;MHLM;4;MHRO;2018-01-17;2018-01-17;1606;2018-01-17;1606;2018-01-17;1606;2018-01-17;1606;130;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;729;TGTRD;1;AT76;4;MHRO;2;MHLM;2018-01-17;2018-01-17;1742;2018-01-17;1742;2018-01-17;1742;2018-01-17;1742;140;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;752;TGTRF;1;AT76;0;MGGT;2;MHLM;2018-01-17;2018-01-17;1201;2018-01-17;1201;2018-01-17;1246;2018-01-17;1246;170;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;753;HRAYJ;1;AT76;2;MHLM;0;MGGT;2018-01-17;2018-01-17;0059;2018-01-17;0059;2018-01-17;0059;2018-01-17;0059;180;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;TGTRC;1;AT72;1;MHTG;5;MROC;2018-01-17;2018-01-17;1730;2018-01-17;1730;2018-01-17;1730;2018-01-17;1730;150;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;TGTRC;1;AT72;5;MROC;1;MHTG;2018-01-17;2018-01-17;2047;2018-01-17;2047;2018-01-17;2203;2018-01-17;2203;220;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N524TA;1;A319;0;KMIA;2;MHLM;2018-01-17;2018-01-17;2109;2018-01-17;2109;2018-01-17;2206;2018-01-17;2206;330;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;481;TGTRD;1;AT76;0;MSLP;1;MHTG;2018-01-17;2018-01-17;0200;2018-01-17;0200;2018-01-17;0200;2018-01-17;0200;150;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;482;TGTRD;1;AT76;0;MSLP;4;MHRO;2018-01-17;2018-01-17;1528;2018-01-17;1528;2018-01-17;1528;2018-01-17;1528;190;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;483;TGTRF;1;AT76;4;MHRO;0;MSLP;2018-01-17;2018-01-17;1830;2018-01-17;1830;2018-01-17;1830;2018-01-17;1830;180;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N524TA;1;A319;0;MSLP;2;MHLM;2018-01-17;2018-01-17;1426;2018-01-17;1426;2018-01-17;1426;2018-01-17;1426;170;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;454;HRAYJ;1;AT76;0;MSLP;1;MHTG;2018-01-17;2018-01-17;1710;2018-01-17;1710;2018-01-17;1710;2018-01-17;1710;150;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1434;N12754;1;B737;0;KIAH;4;MHRO;2018-01-17;2018-01-17;1946;2018-01-17;1946;2018-01-17;2015;2018-01-17;2015;330;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1488;N87507;1;B738;2;MHLM;0;KIAH;2018-01-17;2018-01-17;2007;2018-01-17;2007;2018-01-17;2034;2018-01-17;2034;340;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1435;N12754;1;B737;4;MHRO;0;KIAH;2018-01-17;2018-01-17;2138;2018-01-17;2138;2018-01-17;2205;2018-01-17;2205;380;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1540;N15710;1;B737;0;KIAH;1;MHTG;2018-01-17;2018-01-17;1848;2018-01-17;1848;2018-01-17;1928;2018-01-17;1928;350;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1541;;1;B737;1;MHTG;0;KIAH;2018-01-17;2018-01-17;2038;2018-01-17;2038;2018-01-17;2115;2018-01-17;2115;300;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N460UP;1;B752;2;MHLM;0;KMIA;2018-01-17;2018-01-17;2346;2018-01-17;2346;2018-01-18;0014;2018-01-18;0014;330;0;0;SYSADM;2018-01-17;2018-01-17 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;575;N349NB;1;A319;0;KATL;2;MHLM;2018-01-16;2018-01-16;1747;2018-01-16;1747;2018-01-16;1818;2018-01-16;1818;320;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;537;N522TA;1;A319;0;KMIA;2;MHLM;2018-01-16;2018-01-16;2130;2018-01-16;2130;2018-01-16;2227;2018-01-16;2227;350;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;121;N927NN;1;B738;2;MHLM;0;KMIA;2018-01-16;2018-01-16;2131;2018-01-16;2131;2018-01-16;2224;2018-01-16;2224;380;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;723;HRAYJ;1;AT76;1;MHTG;2;MHLM;2018-01-16;2018-01-16;2341;2018-01-16;2341;2018-01-16;2341;2018-01-16;2341;140;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;5240;HP1810;1;B752;5;MROC;2;MHLM;2018-01-16;2018-01-16;1806;2018-01-16;1806;2018-01-16;1907;2018-01-16;1907;360;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;728;TGTRD;1;AT76;2;MHLM;4;MHRO;2018-01-16;2018-01-16;1606;2018-01-16;1606;2018-01-16;1606;2018-01-16;1606;130;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;379;N458UP;1;B752;2;MHLM;0;KMIA;2018-01-16;2018-01-16;2347;2018-01-16;2347;2018-01-17;0015;2018-01-17;0015;330;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;674;XAGAF;1;E190;0;MMMX;2;MHLM;2018-01-16;2018-01-16;1631;2018-01-16;1631;2018-01-16;1713;2018-01-16;1713;390;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;480;TGTRC;1;AT72;1;MHTG;0;MSLP;2018-01-16;2018-01-16;1217;2018-01-16;1217;2018-01-16;1217;2018-01-16;1217;160;0;0;SYSADM;2018-01-16;2018-01-16 00:00:00;MHTG;\N;\N;\N;\N;0
