VueTipKey;VueTipDescripcion;VueCatKey;VueCatDescripcion;OpeDsgKey;OpeKey;OpeDescripcion;OpeDsgDesignadorOACI;VueOpeVueloNumero;VueOpeMatricula;AerTipKey;AerTipDesignador;VueOpeOrigenArpKey;VueOpeAeropuertoOrigen;VueOpeDestinoArpKey;VueOpeAeropuertoDestino;VueOpeFecha;VueOpeFechaSalidaPlan;VueOpeHoraSalidaPlan;VueOpeFechaSalidaReal;VueOpeHoraSalidaReal;VueOpeFechaLlegadaPlan;VueOpeHoraLlegadaPlan;VueOpeFechaLlegadaReal;VueOpeHoraLlegadaReal;VueOpeNivel;VueOpeTD;VueOpeLP;VueOpeUsuarioC;VueOpeFechaC;VueOpeFechaHoraC;VueOpeAeropuertoC;VueOpeUsuarioM;VueOpeFechaM;VueOpeFechaHoraM;VueOpeAeropuertoM;ItiAutVueFchKey
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N879NN;1;B738;0;KMIA;2;MHLM;30/01/2018;30/01/2018;1902;30/01/2018;1902;30/01/2018;1958;30/01/2018;1958;370;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;15;15;AVIATECA;GUG;749;TGTRD;1;AT76;0;MGGT;1;MHTG;30/01/2018;30/01/2018;1540;30/01/2018;1540;30/01/2018;1540;30/01/2018;1540;170;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1724;1;B738;5;MROC;1;MHTG;30/01/2018;30/01/2018;1559;30/01/2018;1559;30/01/2018;1646;30/01/2018;1646;360;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1724;1;B738;1;MHTG;0;MPTO;30/01/2018;30/01/2018;1804;30/01/2018;1804;30/01/2018;1900;30/01/2018;1900;350;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1520;1;B737;0;MPTO;1;MHTG;30/01/2018;30/01/2018;1711;30/01/2018;1711;30/01/2018;1807;30/01/2018;1807;400;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N304DQ;1;B737;0;KATL;1;MHTG;30/01/2018;30/01/2018;1739;30/01/2018;1739;30/01/2018;1822;30/01/2018;1822;390;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;504;N355NB;1;A319;2;MHLM;0;KATL;30/01/2018;30/01/2018;1941;30/01/2018;1941;30/01/2018;2008;30/01/2018;2008;380;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;552;N304DQ;1;B737;1;MHTG;0;KATL;30/01/2018;30/01/2018;2012;30/01/2018;2012;30/01/2018;2054;30/01/2018;2054;390;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;19;19;DHL AEROEXPRESSO;DAE;5236;HP1910;1;B752;2;MHLM;0;KMIA;30/01/2018;30/01/2018;2031;30/01/2018;2031;30/01/2018;2122;30/01/2018;2122;350;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;19;19;DHL AEROEXPRESSO;DAE;5240;HP1910;1;B752;5;MROC;2;MHLM;30/01/2018;30/01/2018;1744;30/01/2018;1744;30/01/2018;1844;30/01/2018;1844;360;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;722;HRAYM;1;AT76;2;MHLM;1;MHTG;30/01/2018;30/01/2018;1320;30/01/2018;1320;30/01/2018;1320;30/01/2018;1320;130;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;723;HRAYM;1;AT76;1;MHTG;2;MHLM;30/01/2018;30/01/2018;2341;30/01/2018;2341;30/01/2018;2341;30/01/2018;2341;140;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;HRAYM;1;AT76;2;MHLM;4;MHRO;30/01/2018;30/01/2018;1606;30/01/2018;1606;30/01/2018;1606;30/01/2018;1606;130;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;753;HRAYM;1;AT76;2;MHLM;0;MGGT;30/01/2018;30/01/2018;59;30/01/2018;59;30/01/2018;59;30/01/2018;59;160;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;711;TGTRD;1;AT76;1;MHTG;5;MROC;30/01/2018;30/01/2018;1730;30/01/2018;1730;30/01/2018;1730;30/01/2018;1730;140;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;712;TGTRD;1;AT76;5;MROC;1;MHTG;30/01/2018;30/01/2018;2010;30/01/2018;2010;30/01/2018;2010;30/01/2018;2010;160;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;721;HRAYM;1;AT76;2;MHLM;1;MHTG;30/01/2018;30/01/2018;2221;30/01/2018;2221;30/01/2018;2221;30/01/2018;2221;150;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;462;N629NK;1;A320;0;KIAH;2;MHLM;30/01/2018;30/01/2018;1906;30/01/2018;1906;30/01/2018;1936;30/01/2018;1936;350;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;23;23;SPIRIT AIRLINES INC;NKS;463;N629NK;1;A320;2;MHLM;0;KIAH;30/01/2018;30/01/2018;2102;30/01/2018;2102;30/01/2018;2129;30/01/2018;2129;380;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;77;78;SUNWING AIRLINES, INC.;SWG;789;CFDBD;1;B738;3;MHLC;0;CYUL;30/01/2018;30/01/2018;4;30/01/2018;4;30/01/2018;33;30/01/2018;33;350;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;487;HRAYJ;1;AT76;2;MHLM;0;MSLP;30/01/2018;30/01/2018;1856;30/01/2018;1856;30/01/2018;1856;30/01/2018;1856;160;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N524TA;1;A319;2;MHLM;0;MSLP;30/01/2018;30/01/2018;2320;30/01/2018;2320;30/01/2018;2320;30/01/2018;2320;180;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;537;N524TA;1;A319;0;KMIA;2;MHLM;30/01/2018;30/01/2018;2151;30/01/2018;2151;30/01/2018;2222;30/01/2018;2222;320;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;574;TGTRF;1;AT76;0;MSLP;2;MHLM;30/01/2018;30/01/2018;200;30/01/2018;200;30/01/2018;200;30/01/2018;200;150;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;481;HRAYJ;1;AT76;0;MSLP;1;MHTG;30/01/2018;30/01/2018;200;30/01/2018;200;30/01/2018;200;30/01/2018;200;150;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;482;HRAYJ;1;AT76;0;MSLP;4;MHRO;30/01/2018;30/01/2018;1425;30/01/2018;1425;30/01/2018;1425;30/01/2018;1425;170;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;568;TGTRF;1;AT76;0;MSLP;1;MHTG;30/01/2018;30/01/2018;2030;30/01/2018;2030;30/01/2018;2030;30/01/2018;2030;170;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;486;HRAYM;1;AT76;0;MSLP;2;MHLM;30/01/2018;30/01/2018;2040;30/01/2018;2040;30/01/2018;2040;30/01/2018;2040;170;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;569;TGTRE;1;AT76;1;MHTG;0;MSLP;30/01/2018;30/01/2018;1755;30/01/2018;1755;30/01/2018;1755;30/01/2018;1755;180;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;24;24;TACA INTERNATIONAL AIRLINES;TAI;536;N524TA;1;A319;2;MHLM;0;KMIA;30/01/2018;30/01/2018;1630;30/01/2018;1630;30/01/2018;1723;30/01/2018;1723;360;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1487;N76503;1;B738;0;KIAH;2;MHLM;30/01/2018;30/01/2018;1746;30/01/2018;1746;30/01/2018;1816;30/01/2018;1816;370;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1540;N24736;1;B737;0;KIAH;1;MHTG;30/01/2018;30/01/2018;1730;30/01/2018;1730;30/01/2018;1810;30/01/2018;1810;410;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;27;27;UNITED AIRLINES;UAL;1541;N24736;1;B737;1;MHTG;0;KIAH;30/01/2018;30/01/2018;1926;30/01/2018;1926;30/01/2018;2004;30/01/2018;2004;380;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;28;28;UNITED PARCEL SERVICES (UPS);UPS;379;N461UP;1;B752;2;MHLM;0;KMIA;30/01/2018;30/01/2018;2343;30/01/2018;2343;31/01/2018;11;31/01/2018;11;350;0;0;SYSADM;30/01/2018;30/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;5236;HP1810;1;B752;2;MHLM;0;KMIA;29/01/2018;29/01/2018;1932;29/01/2018;1932;29/01/2018;2023;29/01/2018;2023;350;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;121;N835NN;1;B738;2;MHLM;0;KMIA;29/01/2018;29/01/2018;2138;29/01/2018;2138;29/01/2018;2232;29/01/2018;2232;380;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1434;N76503;1;B738;0;KIAH;4;MHRO;29/01/2018;29/01/2018;1831;29/01/2018;1831;29/01/2018;1859;29/01/2018;1859;370;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;1435;N76503;1;B738;4;MHRO;0;KIAH;29/01/2018;29/01/2018;2012;29/01/2018;2012;29/01/2018;2039;29/01/2018;2039;360;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;379;N301UP;1;B763;0;MNMG;2;MHLM;29/01/2018;29/01/2018;2102;29/01/2018;2102;29/01/2018;2140;29/01/2018;2140;290;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;480;TGTRD;1;AT76;1;MHTG;0;MSLP;29/01/2018;29/01/2018;1217;29/01/2018;1217;29/01/2018;1217;29/01/2018;1217;160;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;750;CFJUB;1;B738;0;CYQB;4;MHRO;29/01/2018;29/01/2018;2121;29/01/2018;2121;29/01/2018;2149;29/01/2018;2149;380;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1826;N643NK;1;A320;2;MHLM;0;KFLL;29/01/2018;29/01/2018;1716;29/01/2018;1716;29/01/2018;1808;29/01/2018;1808;340;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;751;CFJUB;1;B738;4;MHRO;0;CYQB;29/01/2018;29/01/2018;2306;29/01/2018;2306;29/01/2018;2331;29/01/2018;2331;380;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;1531;N93003;1;A319;1;MHTG;0;KMIA;29/01/2018;29/01/2018;2121;29/01/2018;2121;29/01/2018;2222;29/01/2018;2222;390;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;784;CFTDW;1;B738;0;CYYZ;4;MHRO;29/01/2018;29/01/2018;1643;29/01/2018;1643;29/01/2018;1711;29/01/2018;1711;360;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;708;CGTVN;1;B738;0;CYQB;4;MHRO;29/01/2018;29/01/2018;2235;29/01/2018;2235;29/01/2018;2303;29/01/2018;2303;390;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;709;CGTQJ;1;B738;4;MHRO;0;CYQB;29/01/2018;29/01/2018;1803;29/01/2018;1803;29/01/2018;1827;29/01/2018;1827;350;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;568;N987TA;1;E190;0;MSLP;1;MHTG;29/01/2018;29/01/2018;2030;29/01/2018;2030;29/01/2018;2030;29/01/2018;2030;150;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;504;N340NB;1;A319;2;MHLM;0;KATL;29/01/2018;29/01/2018;1940;29/01/2018;1940;29/01/2018;2008;29/01/2018;2008;370;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;720;HRAYJ;1;AT76;1;MHTG;2;MHLM;29/01/2018;29/01/2018;1441;29/01/2018;1441;29/01/2018;1441;29/01/2018;1441;140;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
2;MILITAR;2;INTERNACIONAL;\N;\N;\N;M;748;TGTRE;1;AT76;1;MHTG;0;MGGT;29/01/2018;29/01/2018;2220;29/01/2018;2220;29/01/2018;2220;29/01/2018;2220;180;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;2;INTERNACIONAL;\N;\N;\N;PV;454;TGTRF;1;AT76;0;MSLP;1;MHTG;29/01/2018;29/01/2018;1425;29/01/2018;1425;29/01/2018;1425;29/01/2018;1425;150;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
1;PRIVADO;1;NACIONAL;\N;\N;\N;PV;721;HRAYM;1;AT76;2;MHLM;1;MHTG;29/01/2018;29/01/2018;2221;29/01/2018;2221;29/01/2018;2221;29/01/2018;2221;150;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;674;XAALL;1;E190;0;MMMX;2;MHLM;29/01/2018;29/01/2018;1633;29/01/2018;1633;29/01/2018;1715;29/01/2018;1715;390;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;8;8;AEROLITORAL;SLI;675;XAALL;1;E190;2;MHLM;0;MMMX;29/01/2018;29/01/2018;1835;29/01/2018;1835;29/01/2018;1913;29/01/2018;1913;400;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;62;63;AIR TRANSAT A.T. INC.;TSC;762;CGTQJ;1;B738;0;CYYZ;4;MHRO;29/01/2018;29/01/2018;1610;29/01/2018;1610;29/01/2018;1638;29/01/2018;1638;390;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;62;63;AIR TRANSAT A.T. INC.;TSC;960;CGYQW;1;B738;0;CYUL;4;MHRO;29/01/2018;29/01/2018;1853;29/01/2018;1853;29/01/2018;1938;29/01/2018;1938;370;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;62;63;AIR TRANSAT A.T. INC.;TSC;961;CGYQW;1;B738;4;MHRO;0;CYUL;29/01/2018;29/01/2018;2110;29/01/2018;2110;29/01/2018;2135;29/01/2018;2135;350;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1504;N9029F;1;A319;2;MHLM;0;KMIA;29/01/2018;29/01/2018;1932;29/01/2018;1932;29/01/2018;2026;29/01/2018;2026;380;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;941;N9029F;1;A319;0;KMIA;2;MHLM;29/01/2018;29/01/2018;1719;29/01/2018;1719;29/01/2018;1814;29/01/2018;1814;310;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;1531;N93003;1;A319;0;KMIA;1;MHTG;29/01/2018;29/01/2018;1857;29/01/2018;1857;29/01/2018;1958;29/01/2018;1958;350;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;12;12;AMERICAN AIRLINES;AAL;120;N835NN;1;B738;0;KMIA;2;MHLM;29/01/2018;29/01/2018;1910;29/01/2018;1910;29/01/2018;2006;29/01/2018;2006;390;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;882;VPCKW;1;B733;0;MWCR;3;MHLC;29/01/2018;29/01/2018;1756;29/01/2018;1756;29/01/2018;1848;29/01/2018;1848;340;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;16;16;CAYMAN AIRWAYS;CAY;883;VPCKW;1;B733;3;MHLC;0;MWCR;29/01/2018;29/01/2018;2014;29/01/2018;2014;29/01/2018;2102;29/01/2018;2102;350;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLC;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;144;HP1823;1;B738;5;MROC;1;MHTG;29/01/2018;29/01/2018;1605;29/01/2018;1605;29/01/2018;1652;29/01/2018;1652;410;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;145;HP1375;1;B737;1;MHTG;5;MROC;29/01/2018;29/01/2018;1918;29/01/2018;1918;29/01/2018;2009;29/01/2018;2009;390;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;425;HP1823;1;B738;1;MHTG;0;MPTO;29/01/2018;29/01/2018;1800;29/01/2018;1800;29/01/2018;1856;29/01/2018;1856;410;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;426;HP1375;1;B737;0;MPTO;1;MHTG;29/01/2018;29/01/2018;1714;29/01/2018;1714;29/01/2018;1809;29/01/2018;1809;400;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;274;HP1556;1;E190;0;MPTO;2;MHLM;29/01/2018;29/01/2018;1733;29/01/2018;1733;29/01/2018;1843;29/01/2018;1843;360;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;17;17;COMPAÑÍA PANAMEÑA DE AVIACION ( COPA);CMP;275;HP1556;1;E190;2;MHLM;0;MPTO;29/01/2018;29/01/2018;2010;29/01/2018;2010;29/01/2018;2120;29/01/2018;2120;350;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;575;N340NB;1;A319;0;KATL;2;MHLM;29/01/2018;29/01/2018;1742;29/01/2018;1742;29/01/2018;1811;29/01/2018;1811;330;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;849;N310DE;1;B737;0;KATL;1;MHTG;29/01/2018;29/01/2018;1751;29/01/2018;1751;29/01/2018;1834;29/01/2018;1834;390;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;18;18;DELTA AIRLINES;DAL;552;;1;B737;1;MHTG;0;KATL;29/01/2018;29/01/2018;2008;29/01/2018;2008;29/01/2018;2050;29/01/2018;2050;390;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;19;19;DHL AEROEXPRESSO;DAE;5226;HP1910;1;B752;0;MSLP;2;MHLM;29/01/2018;29/01/2018;1733;29/01/2018;1733;29/01/2018;1801;29/01/2018;1801;250;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;21;21;GULF CARIBBEAN INC;TSU;7138;N351FL;1;CVLT;2;MHLM;0;KMIA;29/01/2018;29/01/2018;2256;29/01/2018;2256;29/01/2018;2341;29/01/2018;2341;250;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;722;HRAYJ;1;AT76;2;MHLM;1;MHTG;29/01/2018;29/01/2018;1320;29/01/2018;1320;29/01/2018;1320;29/01/2018;1320;130;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;723;HRAYM;1;AT76;1;MHTG;2;MHLM;29/01/2018;29/01/2018;2341;29/01/2018;2341;29/01/2018;2341;29/01/2018;2341;140;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;723;HRAYJ;1;AT76;1;MHTG;2;MHLM;29/01/2018;29/01/2018;227;29/01/2018;227;29/01/2018;227;29/01/2018;227;160;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHTG;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;728;HRAYJ;1;AT76;2;MHLM;4;MHRO;29/01/2018;29/01/2018;1606;29/01/2018;1606;29/01/2018;1606;29/01/2018;1606;130;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
3;COMERCIAL;1;NACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;729;HRAYM;1;AT76;4;MHRO;2;MHLM;29/01/2018;29/01/2018;1726;29/01/2018;1726;29/01/2018;1726;29/01/2018;1726;120;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHRO;\N;\N;\N;\N;0
3;COMERCIAL;2;INTERNACIONAL;6;6;ISLEÑA DE INVERSIONES;ISV;753;HRAYJ;1;AT76;2;MHLM;0;MGGT;29/01/2018;29/01/2018;340;29/01/2018;340;29/01/2018;340;29/01/2018;340;160;0;0;SYSADM;29/01/2018;29/01/2018 00:00;MHLM;\N;\N;\N;\N;0
